timestamp,plant,line,shift,product_family,cycle_time_sec,cavity,efficiency_pct,downtime_rate,scrap_rate,units_per_hour,effective_units_per_hour,good_units_per_hour,material_cost_per_unit,labor_cost_per_hour,energy_cost_per_hour,overhead_cost_per_hour,total_cost_per_hour,cost_per_unit,cost_per_good_unit,scrap_cost_per_unit_proxy
2025-12-27 07:32:00,PL02,LINE_D,A,HEAVY,80.34,1,0.8385,0.25,0.0415,37.57,28.18,27.01,3.88,51.12,17.12,25.94,94.19,7.22,7.365,0.161
2025-12-27 08:06:00,PL01,LINE_A,C,PREMIUM,60.03,1,0.9233,0.2377,0.0553,55.37,42.21,39.87,2.66,56.43,22.56,30.22,109.21,5.244,5.396,0.147
2025-12-27 08:16:00,PL02,LINE_B,B,STANDARD,30.09,4,0.8935,0.0714,0.1226,427.54,397.01,348.33,2.07,51.82,20.21,24.84,96.87,2.314,2.348,0.254
2025-12-27 08:27:00,PL03,LINE_B,B,PREMIUM,47.83,1,0.844,0.25,0.024,63.53,47.64,46.5,3.81,48.7,15.0,20.78,84.48,5.587,5.63,0.091
2025-12-27 08:56:00,PL01,LINE_C,B,STANDARD,27.15,1,0.7985,0.2178,0.15,105.87,82.81,70.39,2.16,56.36,14.04,28.88,99.28,3.355,3.567,0.323
2025-12-27 10:12:00,PL02,LINE_C,C,PREMIUM,50.27,2,0.8624,0.0372,0.15,123.51,118.92,101.08,3.79,53.64,14.52,21.73,89.9,4.548,4.681,0.569
2025-12-27 11:10:00,PL03,LINE_A,C,PREMIUM,71.23,1,0.8814,0.2215,0.1098,44.54,34.68,30.87,3.33,47.62,13.94,20.95,82.51,5.706,5.999,0.365
2025-12-27 11:10:00,PL01,LINE_A,B,PREMIUM,46.86,1,0.8671,0.25,0.0905,66.62,49.97,45.44,3.47,54.64,17.81,19.93,92.38,5.315,5.499,0.314
2025-12-27 11:21:00,PL03,LINE_B,A,STANDARD,48.78,1,0.8828,0.0991,0.0859,65.15,58.69,53.65,2.35,44.93,19.33,18.52,82.78,3.763,3.896,0.202
2025-12-27 12:36:00,PL01,LINE_A,C,STANDARD,28.06,1,0.8871,0.072,0.0339,113.82,105.63,102.04,2.21,56.87,27.63,25.15,109.65,3.253,3.289,0.075
2025-12-27 12:47:00,PL02,LINE_A,B,STANDARD,30.29,1,0.8586,0.2047,0.1048,102.06,81.17,72.67,1.87,48.87,26.92,24.92,100.71,3.116,3.261,0.196
2025-12-27 13:01:00,PL02,LINE_A,B,PREMIUM,36.97,1,0.9334,0.1988,0.0977,90.89,72.83,65.71,3.63,53.3,22.48,22.15,97.94,4.978,5.123,0.355
2025-12-27 13:46:00,PL02,LINE_A,B,STANDARD,55.39,1,0.9231,0.1661,0.1121,59.99,50.03,44.42,2.34,50.82,16.31,21.39,88.52,4.108,4.331,0.262
2025-12-27 15:55:00,PL02,LINE_C,A,STANDARD,49.21,1,0.8598,0.1756,0.15,62.89,51.85,44.07,2.31,49.27,16.44,21.15,86.86,3.987,4.283,0.347
2025-12-27 16:10:00,PL03,LINE_B,B,HEAVY,51.34,2,0.8204,0.1281,0.15,115.05,100.32,85.27,4.97,49.75,15.24,19.3,84.29,5.811,5.96,0.746
2025-12-27 16:47:00,PL03,LINE_B,A,STANDARD,41.25,1,0.98,0.25,0.1344,85.52,64.14,55.52,2.04,49.49,11.58,17.0,78.07,3.256,3.445,0.274
2025-12-27 17:28:00,PL02,LINE_B,A,STANDARD,33.23,2,0.86,0.0709,0.0736,186.31,173.1,160.36,2.02,50.3,24.8,21.17,96.27,2.577,2.621,0.149
2025-12-27 18:03:00,PL02,LINE_A,C,PREMIUM,39.93,1,0.8794,0.2209,0.0937,79.28,61.77,55.98,2.55,53.14,13.45,23.59,90.17,4.007,4.158,0.239
2025-12-27 18:25:00,PL01,LINE_A,C,PREMIUM,20.97,1,0.838,0.122,0.15,143.89,126.33,107.38,3.42,57.82,16.44,31.33,105.59,4.259,4.407,0.514
2025-12-27 18:50:00,PL01,LINE_C,C,PREMIUM,34.89,1,0.8398,0.25,0.15,86.66,64.99,55.24,3.55,60.81,25.15,22.38,108.34,5.214,5.508,0.532
2025-12-27 19:56:00,PL03,LINE_C,A,STANDARD,40.21,1,0.9652,0.1504,0.0291,86.41,73.42,71.28,2.33,45.19,21.03,21.38,87.61,3.528,3.564,0.068
2025-12-27 20:00:00,PL01,LINE_A,C,STANDARD,44.62,2,0.9467,0.0843,0.0312,152.75,139.88,135.51,2.58,57.36,11.69,24.26,93.31,3.249,3.271,0.081
2025-12-27 20:01:00,PL02,LINE_C,A,PREMIUM,50.77,1,0.98,0.2136,0.15,69.5,54.65,46.45,3.03,48.08,17.45,23.57,89.1,4.658,4.945,0.454
2025-12-27 21:06:00,PL02,LINE_D,B,HEAVY,64.22,1,0.8267,0.1314,0.1338,46.34,40.25,34.87,4.49,54.35,17.54,18.61,90.5,6.734,7.081,0.6
2025-12-27 21:08:00,PL03,LINE_B,A,PREMIUM,61.92,1,0.8623,0.25,0.15,50.14,37.6,31.96,3.72,44.5,19.3,23.76,87.56,6.049,6.46,0.558
2025-12-27 21:09:00,PL02,LINE_D,B,STANDARD,47.67,2,0.8383,0.0451,0.0734,126.6,120.89,112.03,2.8,53.89,20.55,23.19,97.63,3.603,3.667,0.205
2025-12-27 21:34:00,PL02,LINE_A,B,PREMIUM,34.87,4,0.809,0.1086,0.0851,334.12,297.83,272.49,2.63,52.51,8.87,20.85,82.24,2.909,2.935,0.224
2025-12-27 21:54:00,PL01,LINE_A,C,STANDARD,36.72,4,0.8,0.2064,0.1174,313.76,249.0,219.77,3.09,56.35,17.77,19.62,93.74,3.463,3.513,0.362
2025-12-27 21:57:00,PL03,LINE_C,A,PREMIUM,34.12,1,0.8309,0.0705,0.0189,87.67,81.5,79.96,2.96,47.88,21.1,21.81,90.79,4.071,4.092,0.056
2025-12-27 23:42:00,PL02,LINE_D,A,PREMIUM,61.38,1,0.8732,0.0832,0.1055,51.21,46.95,41.99,3.58,52.52,20.29,19.22,92.04,5.538,5.77,0.378
2025-12-28 00:36:00,PL02,LINE_D,A,STANDARD,46.95,4,0.7889,0.25,0.0526,241.94,181.45,171.91,1.87,51.51,22.22,20.04,93.78,2.391,2.419,0.099
2025-12-28 01:10:00,PL03,LINE_B,A,PREMIUM,56.04,2,0.8028,0.1031,0.0265,103.13,92.5,90.05,3.62,47.85,12.62,13.27,73.74,4.418,4.44,0.096
2025-12-28 01:12:00,PL01,LINE_A,A,HEAVY,52.53,2,0.8641,0.0348,0.0861,118.44,114.31,104.47,4.05,50.51,34.24,28.29,113.04,5.042,5.135,0.349
2025-12-28 03:49:00,PL03,LINE_B,A,STANDARD,49.46,4,0.828,0.136,0.1311,241.06,208.28,180.99,1.75,47.4,16.59,22.25,86.24,2.161,2.223,0.229
2025-12-28 04:02:00,PL02,LINE_D,A,STANDARD,27.05,1,0.7775,0.25,0.0315,103.46,77.59,75.15,2.43,46.58,14.8,17.58,78.96,3.451,3.485,0.077
2025-12-28 04:50:00,PL03,LINE_A,A,HEAVY,56.64,1,0.9271,0.0749,0.0294,58.92,54.51,52.9,4.9,45.61,31.56,15.49,92.67,6.597,6.648,0.144
2025-12-28 04:54:00,PL02,LINE_D,B,PREMIUM,64.05,1,0.792,0.1194,0.15,44.51,39.2,33.32,3.46,53.25,11.12,27.21,91.58,5.794,6.206,0.519
2025-12-28 05:11:00,PL02,LINE_A,A,PREMIUM,43.23,2,0.8786,0.2165,0.1113,146.33,114.66,101.9,3.43,48.6,14.71,16.9,80.21,4.133,4.221,0.382
2025-12-28 05:20:00,PL01,LINE_B,B,STANDARD,38.53,1,0.9309,0.0387,0.0761,86.98,83.61,77.25,1.47,58.78,8.8,19.18,86.76,2.508,2.593,0.112
2025-12-28 05:38:00,PL02,LINE_C,B,PREMIUM,51.33,4,0.9238,0.1155,0.0335,259.17,229.23,221.54,3.78,47.84,14.82,16.86,79.51,4.123,4.135,0.127
2025-12-28 06:13:00,PL03,LINE_C,A,STANDARD,44.99,1,0.8515,0.0157,0.1021,68.13,67.06,60.21,2.56,48.25,22.82,21.45,92.51,3.935,4.092,0.261
2025-12-28 06:13:00,PL01,LINE_C,A,HEAVY,58.09,1,0.8562,0.0628,0.0776,53.05,49.72,45.86,6.9,55.1,25.36,20.82,101.28,8.934,9.106,0.535
2025-12-28 06:34:00,PL02,LINE_B,C,STANDARD,28.14,1,0.7817,0.25,0.1464,100.01,75.01,64.02,2.55,48.55,13.95,26.31,88.82,3.732,3.936,0.373
2025-12-28 06:53:00,PL02,LINE_C,A,PREMIUM,56.75,4,0.8174,0.2088,0.0197,207.4,164.1,160.87,2.98,48.6,23.84,21.4,93.84,3.549,3.561,0.059
2025-12-28 07:41:00,PL01,LINE_B,A,STANDARD,28.44,1,0.8424,0.0705,0.0542,106.63,99.12,93.75,2.74,53.23,20.94,24.06,98.23,3.733,3.79,0.149
2025-12-28 08:23:00,PL01,LINE_D,B,STANDARD,30.23,1,0.8607,0.0625,0.0956,102.52,96.11,86.92,2.47,55.81,15.09,19.6,90.5,3.409,3.508,0.236
2025-12-28 08:51:00,PL03,LINE_B,B,PREMIUM,48.42,1,0.8326,0.25,0.1417,61.9,46.42,39.84,3.42,52.17,16.12,21.94,90.24,5.363,5.683,0.484
2025-12-28 09:06:00,PL01,LINE_A,A,STANDARD,56.4,1,0.8825,0.2072,0.0738,56.34,44.66,41.37,2.41,54.77,19.21,16.86,90.83,4.447,4.609,0.178
2025-12-28 09:46:00,PL01,LINE_A,C,HEAVY,65.78,1,0.8452,0.2289,0.0996,46.25,35.66,32.11,5.49,60.16,15.6,14.44,90.21,8.016,8.296,0.547
2025-12-28 10:31:00,PL02,LINE_B,C,HEAVY,48.8,1,0.8643,0.2249,0.15,63.77,49.42,42.01,5.49,51.59,16.79,25.16,93.55,7.38,7.714,0.823
2025-12-28 11:34:00,PL02,LINE_C,B,HEAVY,59.2,1,0.8637,0.1385,0.0949,52.52,45.25,40.95,6.03,51.32,20.1,26.87,98.29,8.2,8.428,0.572
2025-12-28 11:43:00,PL03,LINE_C,B,STANDARD,32.01,2,0.9187,0.1549,0.0882,206.63,174.61,159.22,2.49,49.38,20.53,16.66,86.56,2.99,3.038,0.22
2025-12-28 12:52:00,PL01,LINE_D,C,STANDARD,42.16,2,0.7948,0.1463,0.1037,135.74,115.88,103.86,1.58,59.86,21.14,10.66,91.66,2.376,2.467,0.164
2025-12-28 12:58:00,PL03,LINE_B,B,STANDARD,32.62,1,0.9606,0.0664,0.1226,106.01,98.97,86.84,2.42,49.88,20.23,15.4,85.52,3.285,3.406,0.297
2025-12-28 13:41:00,PL01,LINE_C,C,STANDARD,27.79,2,0.9683,0.2448,0.1088,250.85,189.43,168.82,2.18,58.67,16.56,13.63,88.86,2.644,2.702,0.237
2025-12-28 14:03:00,PL01,LINE_C,C,STANDARD,30.94,1,0.9023,0.25,0.0512,105.01,78.75,74.72,1.54,61.93,10.89,20.36,93.19,2.721,2.785,0.079
2025-12-28 15:18:00,PL02,LINE_A,B,STANDARD,31.48,2,0.7994,0.118,0.0558,182.85,161.27,152.27,2.25,53.85,19.73,19.52,93.1,2.828,2.862,0.126
2025-12-28 15:44:00,PL01,LINE_C,C,STANDARD,32.34,2,0.7494,0.0828,0.0527,166.83,153.02,144.95,1.88,55.19,18.33,14.93,88.45,2.462,2.494,0.099
2025-12-28 15:57:00,PL02,LINE_C,A,STANDARD,25.78,1,0.7877,0.1218,0.106,109.99,96.59,86.35,2.97,50.32,11.59,17.72,79.63,3.792,3.89,0.315
2025-12-28 16:29:00,PL01,LINE_B,A,PREMIUM,57.73,1,0.8285,0.2447,0.1118,51.67,39.03,34.66,3.32,55.81,14.13,25.51,95.45,5.77,6.078,0.372
2025-12-28 16:58:00,PL02,LINE_C,C,PREMIUM,67.33,1,0.8296,0.1164,0.1496,44.36,39.19,33.33,3.67,52.19,19.14,24.4,95.73,6.111,6.541,0.549
2025-12-28 17:17:00,PL01,LINE_A,B,HEAVY,85.58,1,0.6852,0.0608,0.0554,28.83,27.07,25.57,4.71,58.71,17.62,20.86,97.19,8.3,8.51,0.261
2025-12-28 17:23:00,PL03,LINE_B,B,STANDARD,36.85,1,0.8253,0.1786,0.15,80.61,66.22,56.28,2.18,47.62,20.23,24.06,91.92,3.568,3.813,0.327
2025-12-28 17:41:00,PL01,LINE_A,B,HEAVY,54.39,1,0.8651,0.0145,0.1268,57.26,56.43,49.27,4.35,56.16,23.13,34.49,113.79,6.37,6.663,0.552
2025-12-28 17:47:00,PL02,LINE_A,A,STANDARD,33.54,1,0.8546,0.25,0.15,91.73,68.8,58.48,2.01,52.14,23.92,27.86,103.92,3.523,3.789,0.302
2025-12-28 18:00:00,PL02,LINE_B,B,HEAVY,60.93,1,0.98,0.25,0.0612,57.9,43.43,40.77,5.09,49.92,32.81,26.93,109.66,7.615,7.78,0.312
2025-12-28 19:15:00,PL02,LINE_B,B,STANDARD,37.81,2,0.9579,0.25,0.0904,182.4,136.8,124.43,2.2,49.15,16.66,23.07,88.88,2.855,2.919,0.199
2025-12-28 19:55:00,PL01,LINE_C,A,STANDARD,33.12,2,0.8717,0.25,0.099,189.48,142.11,128.04,2.07,55.0,14.8,10.04,79.83,2.633,2.694,0.205
2025-12-28 21:01:00,PL01,LINE_A,B,PREMIUM,40.93,1,0.8582,0.1408,0.0722,75.49,64.86,60.17,3.64,53.72,11.06,19.36,84.14,4.935,5.036,0.263
2025-12-28 21:11:00,PL02,LINE_A,A,STANDARD,28.74,2,0.774,0.1716,0.1324,193.89,160.63,139.35,2.22,49.99,19.69,24.4,94.09,2.807,2.896,0.294
2025-12-28 21:40:00,PL02,LINE_B,C,STANDARD,44.12,2,0.7455,0.0941,0.15,121.65,110.2,93.67,2.03,52.99,20.04,25.44,98.46,2.921,3.079,0.304
2025-12-28 21:54:00,PL02,LINE_A,C,STANDARD,32.36,2,0.8891,0.1011,0.0463,197.84,177.85,169.62,2.65,49.45,12.55,15.49,77.49,3.088,3.109,0.123
2025-12-28 22:19:00,PL01,LINE_D,C,STANDARD,33.33,2,0.879,0.25,0.095,189.85,142.39,128.86,1.75,58.94,11.63,21.16,91.73,2.397,2.465,0.167
2025-12-28 22:38:00,PL02,LINE_A,A,STANDARD,35.67,1,0.8365,0.1612,0.0818,84.42,70.81,65.02,1.92,50.92,19.31,20.69,90.93,3.2,3.314,0.157
2025-12-28 22:50:00,PL02,LINE_A,B,PREMIUM,54.96,1,0.7839,0.25,0.15,51.35,38.51,32.74,2.87,53.9,12.16,16.36,82.41,5.009,5.386,0.43
2025-12-28 23:12:00,PL02,LINE_B,B,HEAVY,59.57,1,0.8814,0.1939,0.0219,53.26,42.94,42.0,4.9,51.27,21.2,16.76,89.23,6.98,7.026,0.107
2025-12-28 23:15:00,PL01,LINE_C,C,STANDARD,35.29,2,0.7829,0.1534,0.0943,159.73,135.23,122.48,1.79,59.5,17.08,26.38,102.95,2.549,2.628,0.169
2025-12-29 00:11:00,PL01,LINE_D,B,PREMIUM,46.84,1,0.8463,0.1736,0.1083,65.05,53.76,47.94,4.32,57.96,19.68,22.58,100.22,6.189,6.415,0.468
2025-12-29 00:13:00,PL01,LINE_C,C,STANDARD,57.29,4,0.8477,0.0438,0.1058,213.07,203.73,182.18,1.47,59.86,14.52,28.83,103.21,1.976,2.036,0.155
2025-12-29 00:15:00,PL01,LINE_C,C,HEAVY,63.14,2,0.8064,0.2155,0.0228,91.97,72.15,70.51,4.88,57.56,23.68,16.25,97.49,6.232,6.264,0.111
2025-12-29 00:34:00,PL02,LINE_C,A,STANDARD,18.7,1,0.7566,0.25,0.0642,145.65,109.23,102.22,1.98,46.91,18.78,25.75,91.45,2.818,2.876,0.127
2025-12-29 00:39:00,PL01,LINE_C,B,STANDARD,34.26,1,0.8816,0.1064,0.15,92.65,82.79,70.37,1.88,53.26,19.24,16.69,89.19,2.961,3.151,0.283
2025-12-29 01:14:00,PL03,LINE_B,B,PREMIUM,59.91,2,0.717,0.1017,0.0707,86.17,77.4,71.93,3.25,47.57,12.27,26.54,86.38,4.368,4.453,0.23
2025-12-29 01:18:00,PL01,LINE_C,C,STANDARD,41.85,1,0.7194,0.1629,0.0509,61.88,51.8,49.16,2.35,58.82,18.69,19.88,97.38,4.23,4.331,0.12
2025-12-29 01:50:00,PL02,LINE_B,C,STANDARD,27.17,2,0.8906,0.0668,0.0643,235.97,220.2,206.05,2.15,53.4,16.17,25.36,94.93,2.582,2.612,0.138
2025-12-29 02:30:00,PL01,LINE_C,A,STANDARD,45.79,1,0.8324,0.0756,0.0674,65.45,60.5,56.43,2.22,54.74,17.82,30.45,103.01,3.92,4.043,0.149
2025-12-29 03:27:00,PL02,LINE_C,A,PREMIUM,45.62,2,0.7909,0.25,0.1448,124.82,93.61,80.06,3.4,50.04,19.36,21.01,90.41,4.365,4.529,0.492
2025-12-29 04:30:00,PL01,LINE_A,C,STANDARD,31.45,1,0.8144,0.1268,0.0572,93.23,81.41,76.76,2.12,59.41,29.21,31.47,120.09,3.596,3.685,0.121
2025-12-29 04:47:00,PL01,LINE_D,C,PREMIUM,24.55,1,0.8306,0.1789,0.0999,121.79,100.0,90.01,3.55,58.58,20.85,32.98,112.41,4.675,4.8,0.355
2025-12-29 05:40:00,PL02,LINE_B,B,PREMIUM,47.47,1,0.805,0.1553,0.1137,61.05,51.56,45.7,2.96,50.23,22.17,28.65,101.05,4.924,5.175,0.337
2025-12-29 05:44:00,PL01,LINE_D,B,PREMIUM,55.6,1,0.8777,0.1628,0.1495,56.83,47.58,40.46,2.97,54.98,9.26,26.53,90.77,4.877,5.212,0.444
2025-12-29 06:18:00,PL01,LINE_D,A,STANDARD,32.08,2,0.7578,0.25,0.0868,170.1,127.57,116.5,2.23,55.87,14.12,17.38,87.37,2.918,2.983,0.194
2025-12-29 07:04:00,PL02,LINE_A,B,STANDARD,38.53,4,0.7831,0.25,0.0252,292.67,219.5,213.98,2.26,52.64,21.15,33.97,107.76,2.748,2.761,0.057
2025-12-29 07:23:00,PL02,LINE_B,B,STANDARD,39.94,4,0.8265,0.148,0.1378,298.02,253.92,218.93,2.25,50.23,21.99,18.89,91.11,2.604,2.661,0.309
2025-12-29 08:19:00,PL03,LINE_B,A,STANDARD,32.87,1,0.8348,0.25,0.0107,91.43,68.57,67.84,1.97,49.4,22.66,19.45,91.51,3.304,3.318,0.021
2025-12-29 08:49:00,PL02,LINE_B,A,PREMIUM,39.2,2,0.8841,0.1907,0.135,162.4,131.43,113.69,3.61,52.16,18.39,22.04,92.59,4.313,4.423,0.487
2025-12-29 09:50:00,PL01,LINE_A,A,STANDARD,29.82,2,0.8497,0.0686,0.0271,205.18,191.1,185.91,2.43,55.06,20.45,22.34,97.85,2.944,2.958,0.066
2025-12-29 10:13:00,PL02,LINE_B,B,PREMIUM,38.29,1,0.9061,0.1002,0.15,85.2,76.66,65.16,3.86,53.79,16.52,17.9,88.21,5.009,5.212,0.579
2025-12-29 10:39:00,PL01,LINE_C,A,PREMIUM,38.21,2,0.8263,0.0776,0.0938,155.72,143.64,130.17,3.04,52.76,22.45,17.18,92.39,3.68,3.747,0.285
2025-12-29 11:57:00,PL01,LINE_C,A,STANDARD,30.95,1,0.7861,0.1122,0.15,91.44,81.18,69.0,2.3,54.29,18.47,18.32,91.08,3.418,3.616,0.344
2025-12-29 12:53:00,PL02,LINE_C,A,STANDARD,35.46,2,0.812,0.1427,0.0425,164.87,141.35,135.35,2.07,47.81,21.1,19.83,88.74,2.702,2.73,0.088
2025-12-29 13:31:00,PL02,LINE_C,B,STANDARD,23.55,1,0.8324,0.25,0.0134,127.25,95.44,94.16,2.16,50.61,19.94,14.72,85.27,3.053,3.065,0.029
2025-12-29 14:01:00,PL01,LINE_B,C,STANDARD,39.52,1,0.9435,0.1154,0.06,85.94,76.03,71.47,2.36,56.01,17.31,14.57,87.89,3.515,3.589,0.142
2025-12-29 14:02:00,PL02,LINE_B,A,STANDARD,34.81,1,0.9045,0.25,0.0524,93.54,70.15,66.48,1.57,53.6,23.36,20.94,97.91,2.969,3.046,0.082
2025-12-29 14:12:00,PL01,LINE_B,C,PREMIUM,30.91,1,0.8469,0.2154,0.0516,98.63,77.38,73.39,3.19,56.57,22.51,19.27,98.34,4.46,4.529,0.165
2025-12-29 14:29:00,PL02,LINE_C,C,STANDARD,38.72,2,0.8809,0.0543,0.15,163.79,154.9,131.67,2.5,52.44,17.26,20.19,89.9,3.079,3.182,0.375
2025-12-29 14:55:00,PL03,LINE_C,A,STANDARD,48.23,2,0.8782,0.0852,0.1226,131.08,119.92,105.21,2.4,46.14,17.71,21.57,85.42,3.108,3.207,0.294
2025-12-29 15:37:00,PL01,LINE_C,B,STANDARD,44.69,2,0.7593,0.1588,0.0399,122.33,102.9,98.79,2.06,55.53,13.1,18.38,87.01,2.91,2.945,0.082
2025-12-29 16:15:00,PL02,LINE_B,A,STANDARD,25.12,2,0.8037,0.1659,0.0409,230.38,192.16,184.3,1.9,50.18,15.13,20.22,85.53,2.348,2.367,0.078
2025-12-29 16:18:00,PL01,LINE_C,B,PREMIUM,49.96,2,0.8635,0.091,0.0597,124.46,113.13,106.37,4.08,56.68,20.66,22.33,99.67,4.959,5.015,0.244
2025-12-29 17:00:00,PL02,LINE_A,A,STANDARD,37.46,4,0.7992,0.203,0.0878,307.19,244.82,223.31,2.78,50.63,15.47,29.28,95.37,3.167,3.204,0.244
2025-12-29 17:36:00,PL01,LINE_C,A,PREMIUM,34.39,1,0.9494,0.2015,0.0617,99.37,79.35,74.45,3.78,55.46,15.51,25.62,96.59,4.996,5.076,0.233
2025-12-29 17:48:00,PL01,LINE_A,B,PREMIUM,49.43,1,0.93,0.0949,0.1395,67.73,61.3,52.75,3.2,58.47,8.58,28.7,95.76,4.759,5.012,0.446
2025-12-29 19:28:00,PL02,LINE_C,B,PREMIUM,46.97,2,0.8213,0.1918,0.1241,125.9,101.75,89.12,2.95,50.42,15.66,28.06,94.15,3.874,4.005,0.366
2025-12-29 19:52:00,PL01,LINE_D,A,STANDARD,23.78,1,0.8873,0.1666,0.0615,134.33,111.95,105.06,2.35,58.29,18.65,26.67,103.6,3.28,3.341,0.145
2025-12-29 20:25:00,PL01,LINE_C,A,PREMIUM,45.87,1,0.9094,0.25,0.095,71.37,53.53,48.44,3.68,51.54,15.37,20.52,87.43,5.311,5.483,0.35
2025-12-29 21:27:00,PL01,LINE_A,B,PREMIUM,40.17,2,0.8059,0.0963,0.0516,144.45,130.54,123.8,3.73,55.43,15.08,22.68,93.19,4.44,4.478,0.192
2025-12-29 22:49:00,PL01,LINE_C,A,STANDARD,55.3,1,0.851,0.25,0.0424,55.4,41.55,39.79,2.16,53.37,23.59,8.0,84.97,4.2,4.291,0.091
2025-12-30 00:15:00,PL02,LINE_C,C,STANDARD,20.66,2,0.8173,0.015,0.0481,284.81,280.52,267.03,1.84,50.33,17.18,15.14,82.65,2.134,2.148,0.088
2025-12-30 00:23:00,PL02,LINE_C,B,HEAVY,47.52,1,0.8476,0.25,0.0183,64.21,48.16,47.28,4.41,53.11,15.57,15.85,84.53,6.165,6.198,0.081
2025-12-30 01:07:00,PL03,LINE_A,C,PREMIUM,47.79,1,0.885,0.171,0.15,66.66,55.27,46.98,3.46,49.27,20.62,22.87,92.75,5.141,5.438,0.519
2025-12-30 01:35:00,PL03,LINE_B,B,STANDARD,34.11,1,0.8494,0.0493,0.15,89.64,85.22,72.44,1.64,46.84,25.4,20.76,93.0,2.731,2.923,0.246
2025-12-30 01:41:00,PL03,LINE_B,B,STANDARD,28.28,1,0.8414,0.1869,0.0871,107.11,87.09,79.51,2.05,51.37,18.49,19.74,89.6,3.08,3.178,0.179
2025-12-30 01:54:00,PL01,LINE_A,B,STANDARD,39.83,4,0.8221,0.1711,0.15,297.19,246.34,209.39,2.21,55.25,15.11,19.14,89.5,2.575,2.639,0.332
2025-12-30 02:00:00,PL01,LINE_D,C,HEAVY,109.19,2,0.8493,0.25,0.113,56.0,42.0,37.26,6.45,59.78,25.97,29.2,114.95,9.185,9.533,0.729
2025-12-30 02:04:00,PL01,LINE_A,A,PREMIUM,71.18,2,0.8753,0.1474,0.15,88.54,75.49,64.16,3.14,56.47,17.9,14.38,88.75,4.32,4.527,0.472
2025-12-30 02:08:00,PL01,LINE_B,A,HEAVY,102.29,1,0.9091,0.0528,0.083,32.0,30.31,27.79,4.26,56.76,18.53,11.43,86.72,7.12,7.379,0.354
2025-12-30 02:20:00,PL03,LINE_B,A,STANDARD,31.68,2,0.7956,0.1873,0.0551,180.81,146.94,138.84,2.17,50.39,11.31,22.34,84.05,2.742,2.776,0.12
2025-12-30 02:35:00,PL02,LINE_B,C,PREMIUM,37.08,1,0.8956,0.1695,0.0779,86.94,72.2,66.57,3.92,52.95,18.52,20.44,91.92,5.189,5.296,0.305
2025-12-30 03:39:00,PL01,LINE_B,A,PREMIUM,43.56,1,0.9127,0.1542,0.0391,75.43,63.8,61.3,4.12,55.43,14.3,23.11,92.84,5.571,5.63,0.161
2025-12-30 03:58:00,PL01,LINE_A,B,HEAVY,87.71,1,0.8773,0.0583,0.1465,36.01,33.91,28.94,5.19,54.09,20.13,17.61,91.83,7.901,8.365,0.761
2025-12-30 04:47:00,PL01,LINE_A,A,STANDARD,49.24,2,0.828,0.2134,0.0932,121.07,95.23,86.36,1.6,57.6,13.77,15.6,86.97,2.51,2.604,0.149
2025-12-30 05:44:00,PL03,LINE_C,B,STANDARD,51.12,2,0.9708,0.1188,0.15,136.74,120.49,102.42,2.05,47.82,16.59,19.34,83.75,2.749,2.872,0.308
2025-12-30 07:58:00,PL01,LINE_A,B,STANDARD,31.08,1,0.8607,0.1789,0.15,99.7,81.87,69.59,2.48,55.96,20.96,26.58,103.5,3.741,3.964,0.371
2025-12-30 08:02:00,PL02,LINE_D,A,STANDARD,24.68,2,0.6972,0.11,0.15,203.4,181.02,153.87,2.42,51.79,24.63,18.21,94.63,2.946,3.038,0.363
2025-12-30 08:25:00,PL03,LINE_C,C,STANDARD,28.83,2,0.8163,0.1339,0.15,203.85,176.55,150.07,2.38,50.91,21.7,14.57,87.18,2.876,2.963,0.357
2025-12-30 08:47:00,PL01,LINE_A,A,HEAVY,70.24,2,0.7825,0.2237,0.1129,80.21,62.26,55.23,5.65,56.87,12.57,19.83,89.27,7.086,7.268,0.638
2025-12-30 09:33:00,PL01,LINE_B,A,PREMIUM,56.74,1,0.9208,0.0834,0.0434,58.43,53.55,51.23,4.1,55.39,14.97,22.14,92.5,5.829,5.907,0.178
2025-12-30 10:06:00,PL02,LINE_B,A,PREMIUM,33.84,1,0.8294,0.0911,0.0393,88.25,80.21,77.06,3.36,47.57,17.46,20.26,85.29,4.423,4.467,0.132
2025-12-30 10:15:00,PL03,LINE_D,C,STANDARD,34.57,2,0.824,0.1567,0.15,171.63,144.74,123.03,2.15,46.57,19.25,20.6,86.42,2.751,2.856,0.323
2025-12-30 11:33:00,PL01,LINE_A,A,STANDARD,41.71,1,0.9126,0.25,0.0633,78.77,59.08,55.34,2.22,52.14,16.92,24.33,93.39,3.796,3.903,0.14
2025-12-30 11:36:00,PL02,LINE_A,A,HEAVY,55.59,2,0.8165,0.153,0.0441,105.74,89.56,85.61,5.74,51.61,23.5,18.33,93.44,6.788,6.836,0.254
2025-12-30 12:12:00,PL02,LINE_B,A,STANDARD,40.36,1,0.8872,0.25,0.0431,79.14,59.35,56.8,1.85,50.3,18.21,15.83,84.33,3.268,3.332,0.08
2025-12-30 12:29:00,PL02,LINE_B,C,STANDARD,38.07,1,0.8401,0.25,0.0443,79.45,59.59,56.95,2.33,52.03,21.53,18.73,92.29,3.881,3.953,0.103
